Node1,Node2
16,144
16,103
16,109
16,253
16,35
16,80
16,110
17,160
17,45
17,136
17,57
17,128
17,266
17,100
17,120
17,286
17,183
17,252
17,163
17,61
17,76
17,181
17,27
18,112
18,296
18,30
18,99
18,276
18,71
18,172
18,260
18,180
18,151
18,46
18,90
18,29
18,177
18,26
18,23
19,130
19,236
19,243
19,224
19,250
19,220
19,240
19,90
19,157
19,118
19,227
19,185
19,60
19,124
20,180
20,204
20,84
20,202
20,285
20,97
20,129
20,109
20,78
20,130
20,123
20,234
20,108
20,143
20,208
20,121
21,44
21,87
21,134
21,107
21,162
21,283
21,137
21,130
21,163
21,104
21,82
21,70
21,68
22,216
22,144
22,25
22,92
22,157
22,153
22,81
22,68
22,208
22,49
22,79
22,188
22,159
23,33
23,131
23,241
23,59
23,234
23,148
23,54
23,120
23,264
23,202
23,207
23,259
23,167
23,104
23,216
24,199
24,69
24,172
24,253
24,236
24,275
24,268
24,103
24,258
24,141
24,152
24,123
24,43
24,119
25,177
25,107
25,263
25,75
25,119
25,90
25,169
25,108
25,234
25,49
26,90
26,216
26,44
26,245
26,255
26,78
26,187
26,296
26,280
26,50
26,158
26,165
26,226
26,251
26,185
26,207
27,82
27,294
27,138
27,54
27,84
27,180
27,285
27,190
27,149
27,112
27,257
27,29
27,109
27,44
27,251
27,34
27,33
27,117
27,127
27,185
27,143
27,299
27,40
27,73
27,136
28,82
28,140
28,63
28,161
28,54
28,149
28,172
28,215
28,204
28,233
28,40
28,112
28,65
28,34
29,257
29,97
29,298
29,35
29,269
29,53
29,239
29,165
29,42
29,140
29,238
29,194
29,191
30,296
30,194
30,279
30,165
30,195
30,115
30,244
30,54
30,121
30,44
30,174
30,206
30,48
30,260
30,190
30,287
30,36
30,269
30,252
30,230
30,102
30,152
30,140
30,62
30,126
30,203
30,215
30,93
30,182
30,282
30,184
30,208
30,274
30,139
30,41
30,87
30,227
30,200
30,50
30,185
30,73
30,89
30,251
30,99
30,136
31,124
31,159
31,42
31,54
31,232
31,158
31,86
31,180
31,190
31,296
31,239
31,290
31,44
31,249
31,120
31,263
31,246
31,216
31,93
31,41
31,32
31,43
31,225
31,50
31,136
31,139
31,211
31,36
31,66
31,88
31,272
31,98
31,185
31,200
31,212
32,254
32,238
32,190
32,212
32,56
32,137
32,157
32,220
32,38
32,198
32,67
32,187
32,148
32,47
32,165
32,121
32,161
32,34
32,174
32,66
32,203
32,73
32,49
32,205
32,183
33,35
33,124
33,206
33,246
33,165
33,244
33,82
33,59
33,157
33,208
33,170
33,138
33,145
33,135
34,116
34,270
34,206
34,293
34,194
34,204
34,280
34,95
34,203
34,70
34,197
34,201
34,225
34,264
34,66
34,117
34,179
34,228
34,82
34,190
34,216
34,164
35,92
35,204
35,192
35,265
35,65
35,205
35,114
35,94
35,223
35,85
35,88
35,144
35,230
35,95
36,54
36,116
36,124
36,296
36,99
36,192
36,152
36,265
36,298
36,244
36,246
36,73
36,141
36,198
36,44
36,249
36,143
36,98
36,121
36,274
36,135
36,86
36,182
36,251
36,183
36,260
36,87
36,200
36,89
36,165
36,95
36,180
37,280
37,117
37,78
37,77
37,151
37,292
37,237
37,196
37,193
37,76
37,192
37,208
37,220
37,126
38,157
38,171
38,39
38,202
38,161
38,244
38,58
38,66
38,158
38,68
38,162
38,110
39,64
39,53
39,182
39,285
39,151
39,148
39,69
39,128
39,130
39,171
39,106
39,67
39,147
39,105
39,194
39,225
40,180
40,232
40,112
40,54
40,259
40,70
40,296
40,114
40,214
40,73
40,251
40,228
40,237
40,139
40,44
40,120
40,148
40,191
40,133
40,136
40,41
40,42
40,206
40,192
40,84
40,201
41,132
41,278
41,88
41,174
41,56
41,237
41,184
41,165
41,200
41,273
41,296
41,218
41,298
41,236
41,124
41,150
41,197
41,189
41,234
41,191
41,66
41,89
41,269
41,144
42,209
42,143
42,167
42,252
42,194
42,173
42,50
42,69
42,182
42,83
42,125
42,176
42,43
42,79
43,91
43,93
43,54
43,176
43,186
43,246
43,251
43,209
43,244
43,128
43,101
43,177
43,165
43,236
43,44
43,180
43,138
43,135
43,156
43,69
43,145
43,84
43,245
44,56
44,298
44,54
44,279
44,73
44,72
44,190
44,239
44,216
44,251
44,274
44,212
44,294
44,136
44,87
44,93
44,225
44,213
44,88
44,185
44,77
44,228
44,85
44,180
44,109
44,71
44,285
44,83
44,84
44,206
44,126
44,280
44,236
44,159
44,133
44,66
44,120
44,121
44,82
44,200
44,174
44,124
44,50
44,89
45,59
45,89
45,97
45,219
45,240
45,179
45,126
45,216
45,274
45,98
45,60
45,263
45,95
45,135
46,177
46,270
46,80
46,167
46,79
46,148
46,190
46,246
46,175
46,54
46,132
46,239
46,248
46,136
46,296
46,149
47,256
47,217
47,227
47,91
47,224
47,97
47,253
47,114
47,78
47,221
47,127
47,145
47,150
47,197
47,81
48,51
48,225
48,290
48,216
48,68
48,152
48,140
48,167
48,168
48,162
48,70
48,200
48,276
49,263
49,170
49,138
49,155
49,139
49,54
49,214
49,154
49,91
49,285
49,153
49,90
49,173
49,124
50,148
50,165
50,138
50,206
50,296
50,238
50,197
50,90
50,251
50,174
50,213
50,276
50,204
50,101
50,87
50,61
50,104
50,179
50,201
50,293
50,53
50,216
50,106
50,280
50,200
50,157
50,78
50,212
50,129
50,260
50,219
50,180
50,54
50,108
50,99
50,136
50,93
50,89
50,84
51,299
51,98
51,88
51,144
51,67
51,54
51,112
51,53
51,111
51,234
51,146
51,66
51,243
51,272
51,189
52,164
52,150
52,253
52,84
52,77
52,125
52,116
52,256
52,152
52,212
52,54
52,186
52,187
52,216
52,250
52,286
52,293
52,93
53,132
53,218
53,82
53,165
53,246
53,158
53,171
53,107
53,76
53,119
54,287
54,165
54,120
54,90
54,122
54,269
54,84
54,206
54,153
54,231
54,93
54,236
54,178
54,296
54,230
54,244
54,87
54,191
54,251
54,264
54,141
54,136
54,65
54,102
54,121
54,66
54,216
54,70
54,126
54,250
54,173
54,73
54,219
54,167
54,138
54,238
54,193
54,139
54,279
54,176
54,146
54,225
54,200
54,246
54,161
54,119
54,79
54,243
54,197
54,143
54,298
54,286
54,155
54,142
54,290
54,134
54,299
54,261
54,88
54,274
54,166
54,181
54,113
54,289
54,144
54,115
54,152
54,195
54,185
54,208
54,211
54,265
54,221
54,266
54,215
54,112
54,64
54,78
54,94
54,174
54,291
54,85
54,61
54,116
54,295
54,91
54,75
54,124
54,217
54,159
54,67
54,86
54,281
54,82
54,240
54,183
54,98
54,203
54,212
54,182
54,164
54,180
55,294
55,250
55,188
55,71
55,180
55,161
55,174
55,75
55,212
55,258
55,60
55,260
55,116
55,152
55,199
55,218
56,130
56,210
56,201
56,209
56,225
56,120
56,110
56,104
56,117
56,191
56,194
56,133
56,89
56,153
56,58
56,118
56,221
56,246
56,88
56,249
56,76
57,159
57,139
57,205
57,77
57,200
57,73
57,136
57,234
57,140
57,221
57,277
57,209
57,89
57,85
57,69
58,244
58,164
58,216
58,122
58,106
58,67
58,125
58,192
58,235
58,110
58,101
58,258
59,158
59,111
59,109
59,218
59,180
59,280
59,99
59,203
59,193
59,157
59,60
59,161
59,102
59,65
60,74
60,196
60,266
60,221
60,287
60,64
60,238
60,226
60,253
60,231
60,75
60,165
61,209
61,170
61,225
61,165
61,251
61,113
61,226
61,184
61,104
61,83
61,185
61,123
61,151
61,196
62,161
62,231
62,260
62,241
62,177
62,146
62,160
62,258
62,103
62,125
62,86
62,199
63,274
63,240
63,173
63,93
63,86
63,247
63,267
63,118
63,104
63,74
63,283
63,194
63,154
64,171
64,270
64,67
64,212
64,233
64,255
64,252
64,144
64,134
64,80
64,283
64,161
65,216
65,259
65,78
65,239
65,182
65,252
65,83
65,146
65,169
65,88
65,112
65,71
66,143
66,206
66,146
66,87
66,298
66,239
66,197
66,212
66,180
66,137
66,139
66,72
66,273
66,168
66,175
66,120
66,200
66,216
67,234
67,95
67,183
67,191
67,270
67,251
67,85
67,78
67,207
67,285
67,197
68,237
68,249
68,158
68,226
68,118
68,90
68,150
69,70
69,224
69,131
69,146
69,202
69,232
69,210
69,107
69,187
69,183
69,144
69,207
70,299
70,260
70,172
70,133
70,141
70,173
70,189
70,148
70,179
71,296
71,250
71,230
71,295
71,77
71,131
71,122
71,284
71,159
71,248
71,185
71,89
71,186
72,255
72,159
72,156
72,171
72,151
72,205
72,293
72,226
72,183
72,105
72,191
72,99
72,242
72,232
72,211
73,251
73,194
73,299
73,246
73,212
73,197
73,185
73,293
73,205
73,258
73,259
73,191
73,260
73,257
73,286
73,119
73,141
73,88
73,201
73,156
74,264
74,246
74,108
74,77
74,257
74,288
74,255
74,163
74,224
74,81
74,114
74,231
75,265
75,146
75,238
75,175
75,282
75,181
75,271
75,179
75,205
75,261
75,95
76,160
76,167
76,200
76,253
76,180
76,267
76,175
76,165
76,199
76,198
76,262
77,175
77,298
77,297
77,154
77,179
77,114
77,173
77,84
78,215
78,192
78,163
78,212
78,113
78,153
78,169
78,290
78,148
78,143
79,163
79,237
79,299
79,144
79,170
79,228
79,139
79,158
79,108
79,235
79,176
80,106
80,98
80,250
80,293
80,127
80,234
80,167
80,285
80,101
80,184
80,273
80,160
80,191
80,174
80,280
81,282
81,277
81,276
81,94
81,151
81,188
81,297
81,294
82,136
82,212
82,178
82,117
82,278
82,157
82,219
82,222
82,241
82,89
82,128
82,200
82,112
82,88
82,174
82,165
82,85
82,84
83,289
83,105
83,236
83,249
83,201
83,164
83,245
83,199
83,169
83,148
83,298
84,191
84,104
84,243
84,117
84,115
84,240
84,89
84,93
84,206
84,251
84,246
84,99
84,299
84,183
84,87
84,264
84,248
84,174
85,101
85,206
85,276
85,90
85,177
85,205
85,280
85,290
85,183
85,166
85,133
85,190
86,99
86,108
86,168
86,135
86,205
86,139
86,124
86,166
86,118
86,111
87,212
87,277
87,203
87,274
87,136
87,242
87,173
87,299
87,223
87,194
87,123
87,182
87,216
87,139
87,251
87,268
87,209
87,225
87,159
87,204
87,271
88,296
88,264
88,182
88,219
88,154
88,292
88,183
88,293
88,259
88,274
88,260
88,106
88,113
88,179
88,89
88,216
88,244
88,180
88,201
88,251
88,279
88,191
89,113
89,99
89,102
89,165
89,191
89,128
89,139
89,236
89,279
89,292
89,206
89,212
89,120
89,261
89,194
89,93
89,255
89,280
89,269
89,183
89,251
90,204
90,213
90,181
90,178
90,214
90,119
90,198
91,247
91,156
91,251
91,95
91,231
91,263
91,282
91,245
91,110
91,272
91,135
91,232
91,193
92,198
92,193
92,190
92,97
92,296
92,165
92,93
92,129
92,169
92,112
92,202
92,121
92,197
92,273
93,95
93,165
93,102
93,251
93,244
93,156
93,288
93,225
93,282
93,239
93,248
93,215
93,238
93,174
93,240
93,279
93,299
93,206
93,197
93,132
93,138
93,180
93,171
93,175
94,290
94,130
94,284
94,262
94,131
94,274
94,287
94,202
94,110
94,151
94,188
95,287
95,105
95,165
95,178
95,201
95,128
95,177
95,142
96,111
96,142
96,172
96,180
96,140
96,220
96,218
96,235
96,250
96,173
96,297
96,130
97,230
97,102
97,129
97,264
97,124
97,108
97,179
97,164
97,123
97,166
97,263
98,112
98,265
98,296
98,183
98,210
98,238
98,264
98,294
98,208
98,137
98,187
98,277
99,201
99,220
99,296
99,278
99,236
99,126
99,121
99,235
99,100
99,291
99,165
99,219
99,182
99,279
99,136
99,142
99,115
99,184
99,200
100,250
100,182
100,282
100,189
100,119
100,214
100,283
100,122
100,171
100,132
100,146
100,201
100,155
100,195
100,141
101,183
101,274
101,172
101,103
101,161
101,219
101,288
101,170
101,297
101,142
101,152
101,147
102,240
102,211
102,256
102,272
102,236
102,207
102,242
102,131
102,176
102,113
103,192
103,215
103,194
103,169
103,195
103,234
103,191
103,248
103,249
104,267
104,199
104,244
104,125
104,235
104,253
104,292
104,150
104,111
104,161
105,122
105,188
105,149
105,282
105,225
105,296
105,286
105,178
105,156
105,144
105,210
105,127
106,142
106,137
106,154
106,192
106,170
106,225
106,223
106,252
106,157
106,265
106,238
107,286
107,175
107,223
107,224
107,207
107,151
107,213
107,272
107,249
107,179
108,212
108,291
108,275
108,258
108,154
108,227
108,114
109,206
109,280
109,296
109,119
109,111
109,215
109,118
109,218
109,234
109,147
110,298
110,130
110,207
110,180
110,256
110,228
110,285
110,147
110,258
111,227
111,268
111,214
111,169
111,267
111,266
111,162
111,151
111,145
111,249
112,191
112,216
112,243
112,143
112,149
112,113
112,159
112,271
113,189
113,157
113,219
113,206
113,174
113,272
113,298
113,122
113,237
113,115
113,255
114,278
114,125
114,205
114,174
114,277
114,286
114,168
114,142
115,196
115,284
115,166
115,203
115,299
115,274
115,184
115,205
115,156
115,148
115,217
115,291
116,296
116,272
116,189
116,182
116,149
116,299
116,146
116,223
116,166
116,286
117,141
117,175
117,287
117,193
117,133
117,292
117,264
117,192
117,273
117,256
118,137
118,130
118,153
118,207
118,227
118,226
118,229
119,217
119,122
119,280
119,129
119,286
119,144
119,130
119,197
119,292
120,297
120,200
120,251
120,275
120,219
120,273
120,162
120,247
120,185
120,286
120,212
120,174
120,264
120,195
120,206
120,279
120,187
120,165
121,238
121,232
121,177
121,203
121,269
121,168
121,257
121,299
121,217
122,290
122,163
122,257
122,138
122,125
122,210
122,251
122,232
122,139
122,156
123,265
123,186
123,129
123,170
123,243
123,146
123,262
123,149
123,131
123,259
124,149
124,163
124,236
124,206
124,182
124,184
124,235
124,233
125,156
125,282
125,279
125,247
125,232
125,155
125,175
125,158
125,285
126,296
126,251
126,215
126,150
126,191
126,287
126,200
126,240
126,211
126,205
127,164
127,153
127,176
127,196
127,241
127,204
127,256
127,217
127,143
127,188
127,184
128,216
128,174
128,201
128,156
128,225
128,238
128,189
128,176
128,298
128,172
128,251
128,206
128,219
128,292
128,157
128,153
128,200
128,273
128,170
129,255
129,241
129,206
129,194
129,175
129,187
129,132
129,130
129,203
130,207
130,299
130,178
130,172
130,133
130,192
131,132
131,203
131,276
131,160
131,230
131,287
131,253
131,278
131,266
131,152
131,297
132,178
132,196
132,240
132,263
132,227
132,216
132,296
132,245
132,299
132,243
132,168
133,245
133,149
133,261
133,168
133,291
133,177
133,196
133,227
133,263
134,143
134,197
134,274
134,166
134,252
134,295
134,265
134,175
134,214
134,162
134,268
134,291
134,164
135,267
135,139
135,279
135,200
135,216
135,137
135,190
135,233
135,150
135,171
135,185
135,295
136,244
136,160
136,294
136,212
136,178
136,206
136,270
136,143
136,268
136,251
136,273
136,249
136,280
136,200
136,190
136,298
136,167
136,236
136,194
136,299
136,216
136,191
136,165
136,246
136,238
136,201
136,183
136,197
137,212
137,210
137,241
137,192
137,195
137,252
137,254
137,274
138,209
138,174
138,247
138,219
138,272
138,232
138,187
138,155
138,194
138,260
138,211
138,203
138,185
138,259
138,239
139,296
139,189
139,298
139,264
139,299
139,267
139,251
139,197
139,165
139,225
139,291
139,178
139,244
140,176
140,141
140,177
140,188
140,160
140,164
140,239
140,222
140,253
140,277
141,171
141,255
141,225
141,176
141,271
141,233
141,210
141,144
141,267
142,280
142,210
142,275
142,293
142,179
142,151
142,224
142,244
142,248
142,268
143,190
143,227
143,209
143,236
143,276
144,153
144,270
144,235
144,182
144,152
145,281
145,163
145,238
145,295
145,293
145,150
145,217
145,182
145,244
145,257
145,196
145,219
145,280
145,265
146,238
146,223
146,149
146,289
146,202
146,220
146,183
147,169
147,233
147,242
147,206
147,298
147,247
147,245
147,240
147,181
147,223
147,205
147,288
148,150
148,251
148,149
148,276
148,254
148,243
148,191
148,225
149,247
149,270
149,273
149,243
149,239
149,178
150,247
150,280
150,158
150,214
150,249
150,229
151,277
151,251
151,212
151,297
151,266
151,213
151,179
152,282
152,205
152,155
152,260
152,211
152,176
152,221
153,280
153,243
153,255
153,212
153,278
153,236
153,249
154,241
154,219
154,202
154,269
154,229
154,226
154,285
154,218
154,208
155,240
155,168
155,241
155,296
155,206
155,256
155,247
155,173
155,174
155,205
155,286
156,224
156,212
156,291
156,251
156,247
156,211
157,177
157,272
157,243
157,281
157,181
157,279
157,205
158,250
158,215
158,229
158,259
158,235
158,161
159,164
159,200
159,282
159,206
159,251
159,298
159,178
159,171
160,235
160,236
160,282
160,229
161,163
161,236
161,262
161,230
161,256
161,268
162,203
162,196
162,186
162,286
162,178
162,230
162,195
162,173
162,231
163,212
163,173
163,289
163,191
163,233
163,224
164,245
164,210
164,286
164,296
164,206
164,299
164,209
164,293
165,206
165,298
165,219
165,275
165,296
165,201
165,197
165,280
165,180
165,242
165,183
165,236
165,230
165,241
165,212
166,208
166,296
166,201
166,290
166,228
166,245
166,263
167,211
167,168
167,267
167,230
167,298
167,254
167,233
167,242
167,269
168,242
168,244
168,228
168,224
168,278
168,282
168,271
168,213
169,299
169,276
169,205
169,269
169,171
169,268
169,220
169,296
169,239
170,245
170,208
170,296
170,299
170,233
170,290
170,255
170,220
171,296
171,236
171,230
171,200
171,273
171,206
171,219
172,216
172,272
172,292
172,289
172,246
172,185
172,263
173,236
173,262
173,186
173,218
173,267
174,225
174,296
174,254
174,279
174,212
174,262
174,186
174,280
174,201
175,206
175,212
175,242
175,296
175,225
175,194
175,298
176,238
176,281
176,193
176,226
176,237
177,264
177,205
177,298
177,276
177,248
177,228
178,183
178,206
178,293
178,189
178,247
178,209
178,291
178,220
178,216
178,280
179,239
179,199
179,248
179,247
179,277
179,294
180,246
180,194
180,223
180,216
180,200
180,211
180,299
180,296
180,281
180,260
181,289
181,223
181,203
181,189
181,275
181,193
182,262
182,280
182,298
182,244
182,299
182,216
182,296
182,192
182,291
182,232
182,251
182,292
182,219
183,272
183,197
183,257
183,201
183,282
183,203
183,246
183,236
183,296
183,196
184,241
184,221
184,209
184,204
184,190
184,194
184,192
184,225
185,216
185,239
185,206
185,286
185,296
185,264
185,284
185,238
185,274
186,208
186,207
186,210
186,240
186,272
186,235
186,259
186,289
186,214
187,222
187,210
187,209
187,268
187,204
187,242
187,264
187,240
187,197
187,270
188,221
188,224
188,251
188,287
188,276
188,282
188,248
189,209
189,238
189,246
189,263
189,295
189,276
189,266
190,244
190,298
190,201
190,205
190,225
190,262
190,246
190,270
190,292
190,211
190,268
190,279
190,238
190,215
191,290
191,212
191,284
191,246
191,219
191,251
191,248
191,279
191,263
191,299
192,280
192,234
192,278
192,267
192,273
193,295
193,222
193,229
193,245
193,243
193,239
193,207
194,298
194,268
194,196
194,253
194,265
194,244
194,279
194,201
194,293
195,257
195,292
195,296
195,247
195,259
195,207
195,215
195,254
196,197
196,220
196,223
196,275
196,207
196,237
197,298
197,241
197,206
197,264
197,211
197,260
197,244
197,299
197,274
197,203
197,296
197,217
197,293
198,224
198,274
198,214
198,262
198,263
198,283
198,207
198,270
199,288
199,265
199,227
199,294
199,229
199,221
199,217
200,220
200,201
200,299
200,251
200,238
200,298
200,296
200,244
200,208
200,273
201,244
201,206
201,251
201,298
201,216
201,260
201,264
201,266
201,219
201,203
201,280
202,296
202,294
202,252
202,215
202,281
202,277
202,213
202,259
203,219
203,236
203,251
203,206
203,274
203,261
203,295
203,299
203,212
203,246
203,239
203,245
204,297
204,279
204,268
204,271
204,221
204,211
205,296
205,260
205,219
205,280
205,212
205,246
205,295
206,299
206,298
206,279
206,273
206,280
206,296
206,245
206,244
206,260
206,212
206,270
207,275
207,291
208,235
208,231
208,213
208,278
208,224
209,241
209,240
209,288
209,295
209,265
210,214
210,221
210,219
210,251
210,233
211,216
211,279
211,228
211,296
211,290
211,257
212,296
212,241
212,279
212,251
212,280
212,216
212,268
212,242
212,299
212,238
212,292
212,244
213,297
213,252
213,292
213,222
213,258
213,261
213,234
213,274
213,293
214,256
214,269
214,234
214,226
214,222
214,229
214,258
215,251
215,285
215,284
215,247
215,221
216,294
216,296
216,298
216,245
216,290
216,251
216,238
216,292
216,248
216,299
216,273
216,279
216,260
216,274
216,280
217,253
217,289
217,265
217,276
217,281
217,238
217,283
217,298
217,294
218,272
218,248
218,267
218,273
218,222
218,223
219,296
219,249
219,281
219,264
219,292
219,257
219,226
219,225
219,244
220,272
220,242
220,231
220,278
220,266
220,271
221,280
221,256
221,252
221,275
222,238
222,292
222,284
222,285
222,281
222,271
222,241
222,255
222,283
223,264
223,244
223,254
223,229
224,288
224,283
224,291
224,237
225,287
225,296
225,251
225,274
225,298
225,260
225,283
225,246
226,278
226,229
226,287
226,277
227,287
227,271
227,249
227,258
227,229
228,294
228,292
228,288
228,242
228,265
228,235
229,250
229,284
229,297
229,240
230,282
230,281
230,269
230,263
230,296
230,265
230,280
231,281
231,275
231,257
231,243
231,267
231,269
232,270
232,280
232,238
232,247
232,295
232,242
232,299
232,239
233,294
233,276
233,281
233,253
233,238
233,279
233,259
234,259
234,288
234,270
234,263
235,247
235,243
235,258
236,267
236,265
236,296
236,299
236,291
236,280
236,292
237,248
237,241
237,240
237,277
237,266
237,262
238,276
238,268
238,298
238,296
238,282
238,248
238,278
238,280
238,251
238,295
238,274
238,244
238,241
239,257
239,265
240,291
241,252
242,277
242,268
242,295
242,297
242,253
242,299
243,284
243,254
243,278
244,251
244,291
244,279
244,246
244,296
244,299
244,281
245,280
245,259
245,264
246,279
246,299
246,253
246,265
246,255
247,261
247,284
248,262
248,278
248,266
249,262
249,277
249,256
250,280
250,298
250,259
250,299
251,292
251,256
251,296
251,274
251,299
251,261
251,264
251,290
251,258
251,257
251,280
251,273
251,260
252,260
252,264
252,293
253,286
253,277
254,293
254,256
254,279
254,258
254,283
254,289
254,292
254,269
255,289
255,281
255,294
255,284
255,293
255,296
256,297
256,279
257,297
257,298
257,293
257,291
258,292
258,259
258,283
259,289
260,298
260,289
260,299
260,274
260,293
260,292
260,270
261,279
261,296
261,262
261,266
261,273
261,294
261,271
262,266
262,263
262,285
262,269
263,283
264,280
264,290
264,293
264,296
264,279
266,274
266,282
266,284
267,270
267,272
268,298
268,278
270,291
270,284
271,288
271,275
271,287
271,285
272,292
272,297
273,274
273,293
274,281
274,296
274,299
275,289
275,297
275,295
275,277
276,280
276,284
276,289
277,278
278,283
278,280
279,280
279,299
279,296
279,295
280,296
283,287
284,295
284,293
284,299
285,294
285,289
290,298
292,296
292,299
293,296
293,298
293,299
294,296
295,298
295,299
296,299
296,298
