Node1,Node2
78,259
78,149
78,134
79,284
79,175
79,149
79,225
79,153
79,195
79,92
79,212
79,126
79,286
79,145
79,278
79,198
79,168
79,148
79,184
79,146
79,223
80,238
80,213
80,205
80,208
80,115
80,290
80,288
80,120
80,193
80,158
80,136
80,89
81,268
81,182
81,112
81,178
81,172
81,213
81,266
81,111
81,290
81,184
81,247
81,232
81,154
82,167
82,228
82,183
82,89
82,172
82,91
82,181
82,110
82,168
82,250
82,229
82,186
83,216
83,116
83,278
83,89
83,200
83,227
83,217
83,172
83,152
83,142
83,213
83,205
83,263
84,98
84,148
84,89
84,193
84,118
84,91
84,251
84,286
84,147
84,164
84,145
84,115
84,264
85,89
85,246
85,215
85,102
85,93
85,269
85,195
85,123
85,162
85,103
85,208
85,231
86,226
86,197
86,211
86,101
86,132
86,115
86,114
86,164
86,173
86,120
87,136
87,125
87,159
87,292
87,134
87,263
87,286
87,211
87,195
88,175
88,240
88,141
88,272
88,99
88,173
88,292
88,102
88,147
88,151
88,174
88,198
89,168
89,195
89,243
89,297
89,291
89,292
89,197
89,175
89,178
89,190
89,293
89,270
89,223
89,182
89,273
89,248
89,93
89,284
89,231
89,172
89,263
89,283
89,115
89,219
89,96
89,256
89,125
89,271
89,150
89,157
89,100
89,185
89,272
89,262
89,135
89,99
89,147
89,222
89,158
89,122
90,272
90,100
90,277
90,174
90,195
90,142
90,249
90,99
90,284
90,262
90,112
91,217
91,118
91,193
91,201
91,115
91,149
91,288
91,257
91,282
92,222
92,210
92,153
92,157
92,128
92,209
92,118
92,206
92,249
93,161
93,162
93,263
93,146
93,115
93,278
93,240
93,123
94,158
94,189
94,277
94,182
94,261
94,178
94,175
94,225
94,299
94,122
95,191
95,292
95,160
95,111
95,244
95,115
95,216
95,147
95,208
96,226
96,172
96,195
96,106
96,263
96,271
96,153
96,278
96,154
96,182
96,205
96,194
96,283
96,292
96,253
97,218
97,251
97,138
97,155
97,260
97,254
97,298
97,180
97,114
97,120
97,214
98,262
98,284
98,286
98,220
98,180
98,232
98,113
98,188
98,260
99,246
99,182
99,256
99,115
99,264
99,157
99,175
99,180
99,100
99,292
99,123
99,153
99,284
99,227
99,114
99,283
99,271
99,206
99,141
99,272
99,286
99,222
99,281
99,148
99,158
99,250
99,289
99,135
99,104
99,162
99,262
99,195
99,263
99,270
99,142
99,274
99,236
99,257
99,147
99,278
99,132
100,182
100,186
100,189
100,212
100,166
100,290
100,167
100,277
100,221
100,279
100,154
100,174
100,205
100,104
100,165
100,109
100,220
100,121
100,272
100,127
100,233
100,176
100,153
100,219
100,262
100,251
100,158
100,227
100,157
100,216
101,226
101,150
101,180
101,286
101,216
101,265
101,182
101,147
101,191
101,167
101,218
101,166
101,223
101,268
102,148
102,240
102,121
102,223
102,187
102,135
102,273
102,226
102,272
102,252
102,276
103,272
103,172
103,131
103,175
103,255
103,265
103,246
103,191
103,281
104,238
104,277
104,224
104,158
104,114
104,122
104,295
104,128
104,154
104,175
104,288
104,167
105,264
105,213
105,124
105,167
105,147
105,174
105,142
105,178
105,266
106,243
106,288
106,191
106,245
106,131
106,162
106,175
106,174
106,228
106,182
106,289
106,164
106,298
106,291
106,196
106,169
106,151
106,282
107,237
107,142
107,144
107,286
107,160
107,159
107,254
107,295
107,298
107,175
107,222
107,158
107,210
107,156
107,172
108,228
108,146
108,183
108,182
108,286
108,115
108,215
108,140
108,254
108,125
109,235
109,195
109,152
109,287
109,299
109,190
109,285
109,284
109,193
109,172
109,292
109,122
109,155
109,182
109,191
109,158
109,143
109,202
109,121
109,201
109,298
109,242
109,135
109,272
109,165
109,263
109,175
109,290
109,240
109,115
109,233
109,188
109,200
110,201
110,249
110,199
110,191
110,279
110,198
110,269
110,224
110,124
111,234
111,286
111,179
111,146
111,235
111,143
112,157
112,201
112,158
112,151
112,190
112,131
112,250
112,267
112,225
112,297
113,184
113,222
113,195
113,268
113,263
113,200
113,136
113,182
113,294
113,292
113,245
113,242
114,209
114,200
114,227
114,186
114,195
114,208
114,218
114,191
114,130
115,217
115,119
115,147
115,283
115,182
115,158
115,135
115,132
115,274
115,216
115,293
115,162
115,175
115,214
115,227
115,166
115,202
115,262
115,269
115,196
115,255
115,122
115,154
115,153
115,254
115,244
115,237
115,124
115,257
115,167
115,149
115,155
115,120
115,236
115,191
115,264
115,140
115,268
115,239
115,218
115,180
115,226
115,189
115,272
115,139
115,200
115,148
115,173
115,211
115,233
115,240
115,125
115,195
115,235
116,139
116,120
116,278
116,252
116,119
116,248
116,251
116,219
116,191
116,245
116,239
117,176
117,194
117,269
117,272
117,121
117,178
117,146
117,260
117,235
117,170
118,216
118,158
118,257
118,240
118,195
118,278
118,140
118,286
118,234
118,231
118,273
119,260
119,275
119,280
119,146
119,257
119,277
119,179
119,283
119,121
119,150
119,274
120,183
120,135
120,253
120,158
120,267
120,185
121,278
121,243
121,196
121,134
121,136
121,240
121,253
121,197
121,262
121,180
121,181
121,147
121,126
121,259
121,290
121,227
121,284
122,245
122,178
122,244
122,270
122,242
122,168
122,176
122,230
122,284
122,153
122,282
122,263
122,198
122,240
122,219
122,292
122,145
122,133
122,175
122,200
122,216
123,127
123,135
123,162
123,197
123,131
123,144
123,277
123,147
123,240
123,176
123,166
124,234
124,258
124,172
124,285
124,184
124,240
125,240
125,269
125,184
125,178
125,158
125,142
125,248
125,127
125,215
125,175
125,157
125,129
125,172
125,200
125,283
125,191
125,148
125,225
125,179
126,157
126,206
126,268
126,288
126,196
126,248
126,182
126,153
126,211
126,172
126,194
126,286
126,178
126,195
126,183
126,276
127,219
127,208
127,175
127,290
127,172
127,156
127,158
127,165
128,168
128,178
128,207
128,283
128,158
128,147
128,201
128,279
128,244
128,177
128,195
129,190
129,147
129,192
129,298
129,251
129,292
129,208
129,233
129,262
129,284
129,198
129,228
129,140
130,274
130,148
130,151
130,257
130,262
130,235
130,196
130,290
130,242
130,174
130,221
131,280
131,175
131,172
131,185
131,138
131,230
131,165
131,287
131,143
132,165
132,263
132,147
132,280
132,172
132,229
132,150
132,284
132,194
132,267
132,290
132,205
132,220
132,264
133,204
133,156
133,221
133,134
133,197
133,228
133,250
133,212
133,148
133,153
133,193
133,269
133,236
133,243
133,209
133,267
133,214
134,185
134,277
134,266
134,261
134,254
134,224
134,182
134,219
134,286
134,203
135,158
135,168
135,237
135,150
135,299
135,161
135,230
135,220
135,213
135,290
135,229
135,222
135,287
135,155
135,277
135,298
135,190
135,227
135,200
135,191
135,172
135,178
135,233
135,175
136,225
136,172
136,231
136,210
136,182
136,217
136,151
136,146
136,216
137,261
137,207
137,290
137,238
137,144
137,176
137,147
137,182
137,283
137,272
137,216
137,284
137,158
137,146
137,292
137,225
137,243
137,177
137,219
137,240
137,229
138,259
138,254
138,200
138,233
138,175
138,249
139,175
139,244
139,166
139,161
139,164
139,153
140,217
140,280
140,169
140,188
140,247
140,253
140,236
140,172
140,204
140,187
140,146
140,293
141,222
141,164
141,242
141,248
141,200
141,207
141,189
141,284
141,276
141,279
142,268
142,174
142,175
142,238
142,230
142,292
142,165
142,215
143,232
143,243
143,263
143,162
143,291
143,157
143,170
143,248
143,245
143,176
144,175
144,277
144,178
144,283
144,278
144,220
145,282
145,226
145,248
145,149
145,184
145,268
145,181
145,274
145,157
146,251
146,216
146,200
146,248
146,277
146,293
146,175
146,154
146,283
146,189
146,195
146,227
146,272
146,253
146,193
146,196
146,178
146,214
147,182
147,195
147,174
147,238
147,231
147,240
147,262
147,208
147,175
147,148
147,198
147,270
147,153
147,172
147,292
147,277
147,210
147,296
147,207
147,162
147,158
147,222
147,233
147,257
147,216
147,178
147,278
147,272
148,232
148,150
148,233
148,224
148,222
148,268
148,257
148,283
148,173
148,175
148,172
148,277
148,278
148,297
148,263
148,241
148,287
148,227
148,271
149,286
149,241
149,280
149,168
149,163
149,184
149,155
149,178
149,269
150,182
150,252
150,177
150,283
150,173
150,275
151,284
151,189
151,271
151,236
151,283
151,153
151,231
151,180
151,289
151,234
152,158
152,222
152,191
152,200
152,179
152,298
152,227
152,274
152,226
153,239
153,246
153,298
153,240
153,254
153,227
153,233
153,202
153,158
153,190
153,182
153,252
153,283
153,188
153,181
153,236
153,231
154,262
154,208
154,223
154,275
155,261
155,166
155,198
155,283
155,188
155,206
155,159
156,234
156,235
156,239
156,222
156,228
156,272
156,255
156,205
156,229
157,243
157,233
157,222
157,158
157,212
157,298
157,170
157,178
157,294
157,185
157,272
157,255
158,185
158,172
158,196
158,166
158,264
158,175
158,167
158,163
158,259
158,298
158,210
158,248
158,202
158,234
158,260
158,194
158,261
158,284
158,272
158,263
158,159
158,169
158,278
158,222
158,211
158,182
158,240
158,283
159,175
159,196
159,289
159,171
159,286
159,177
160,191
160,238
160,252
160,193
160,274
160,285
160,257
160,175
160,171
161,296
161,273
161,298
161,222
161,182
161,170
161,174
161,198
161,295
162,191
162,253
162,164
162,246
163,267
163,249
163,284
163,228
163,173
163,274
163,199
163,177
164,182
164,279
164,220
164,167
164,285
164,192
165,200
165,189
165,194
165,298
165,242
165,257
166,180
166,293
166,216
166,273
166,187
166,275
166,287
167,270
167,298
167,258
167,261
167,186
167,236
167,297
167,175
167,201
167,239
167,172
167,293
167,191
167,177
168,294
168,284
168,172
168,227
168,229
168,238
169,175
169,256
169,208
169,262
170,296
170,238
170,253
170,241
170,246
170,189
170,232
170,203
170,279
171,217
171,176
171,211
171,216
171,257
171,184
171,285
171,231
171,177
172,254
172,243
172,263
172,262
172,201
172,272
172,206
172,176
172,233
172,200
172,191
172,234
172,235
172,267
172,182
172,227
172,222
172,178
172,284
172,240
172,290
172,175
172,292
173,265
173,217
173,279
173,299
174,261
174,286
174,233
174,279
174,232
174,298
175,278
175,272
175,222
175,245
175,263
175,233
175,290
175,255
175,191
175,282
175,284
175,283
175,288
175,182
175,259
175,196
175,286
175,216
175,202
175,206
175,195
175,219
175,228
175,277
175,264
175,226
175,240
176,235
176,290
176,204
176,186
177,228
177,281
177,274
177,192
177,230
177,211
178,224
178,284
178,195
178,278
178,256
178,253
178,254
178,283
178,222
178,223
178,292
178,248
178,298
178,196
178,182
178,252
178,240
179,288
179,220
179,292
179,295
179,265
179,195
179,297
180,297
180,209
180,292
181,240
181,213
181,210
181,193
181,299
182,240
182,224
182,287
182,283
182,226
182,259
182,191
182,243
182,222
182,197
182,185
182,221
182,219
182,200
182,193
182,247
182,195
182,187
182,216
182,255
182,238
182,236
182,262
182,264
182,190
182,289
182,198
182,209
182,271
182,229
182,298
182,292
182,281
182,284
183,236
183,284
183,195
183,264
183,244
183,254
183,257
183,216
183,221
183,275
184,194
184,229
184,226
184,227
184,248
185,189
185,218
185,280
186,226
186,262
186,239
186,231
186,188
187,257
187,191
187,291
187,279
187,239
187,290
188,240
188,278
188,285
188,248
188,284
188,235
188,295
188,253
189,209
189,250
189,196
189,228
189,257
189,284
189,238
190,233
190,200
190,205
190,266
191,240
191,257
191,249
191,298
191,266
191,203
191,241
191,262
191,216
191,247
191,299
191,236
191,217
191,253
191,274
191,278
192,240
192,195
192,283
192,203
192,219
192,289
193,256
193,222
193,195
194,232
194,273
194,293
194,258
194,242
194,229
195,286
195,260
195,222
195,289
195,217
195,270
195,272
195,238
195,225
195,245
195,250
195,284
195,207
195,237
195,258
195,205
195,257
195,233
195,264
196,249
196,269
196,222
196,212
196,227
196,264
197,205
197,233
197,283
197,278
197,218
197,255
198,291
198,294
198,253
198,224
198,296
199,294
199,258
199,263
199,273
199,228
199,218
199,244
199,288
199,230
200,230
200,222
200,272
200,278
200,233
200,241
200,253
200,238
200,208
200,240
200,267
200,219
200,264
200,292
200,236
200,284
201,222
201,271
201,217
201,297
202,216
202,213
202,298
202,222
202,208
202,258
202,240
203,258
203,292
203,204
203,268
203,219
203,223
203,246
204,219
204,253
205,292
205,207
205,264
205,226
205,260
205,262
206,238
206,251
206,268
206,278
206,222
207,271
207,222
207,250
207,292
208,226
208,230
208,233
209,283
209,243
209,224
209,299
210,276
210,289
210,237
210,283
211,223
211,286
211,282
212,257
212,218
212,260
212,275
212,266
212,263
213,237
213,216
213,272
213,227
213,271
213,294
214,270
214,266
214,251
214,234
214,295
214,231
215,254
215,240
215,233
215,261
215,216
215,247
215,237
216,263
216,272
216,292
216,240
216,223
216,278
216,267
216,264
216,265
216,290
216,276
217,230
217,241
217,274
217,281
217,228
217,252
217,278
217,290
218,228
218,222
218,274
218,288
219,272
219,269
219,278
219,268
219,227
219,233
219,252
220,287
220,227
220,276
220,272
220,247
220,261
220,295
221,233
221,275
221,246
221,264
221,272
221,251
221,273
222,275
222,253
222,226
222,263
222,238
222,286
222,261
222,257
222,283
222,243
222,250
222,292
222,276
222,290
223,240
223,230
223,272
224,285
224,286
224,234
224,299
224,279
225,278
225,248
225,230
226,270
226,262
226,284
226,236
226,299
226,257
227,258
227,252
227,289
227,290
227,237
227,233
227,240
227,284
227,278
227,281
227,257
227,236
227,253
228,293
228,248
228,239
229,269
229,248
229,277
229,274
229,279
230,272
231,241
231,283
231,284
231,261
232,266
232,256
232,242
232,292
232,247
233,257
233,248
233,282
233,278
233,270
233,247
233,245
233,284
233,298
233,290
233,272
233,263
233,277
233,240
234,239
234,241
234,242
235,284
235,238
235,251
236,250
236,253
236,276
236,297
236,240
236,274
236,292
236,237
236,282
236,254
237,253
237,286
237,243
238,245
238,241
238,272
238,292
238,278
238,264
238,249
239,287
239,259
240,253
240,282
240,272
240,255
241,248
241,244
242,290
242,293
242,267
243,262
243,257
243,283
243,253
243,292
243,248
243,263
243,249
244,283
244,284
244,277
245,278
245,254
245,274
245,287
245,289
245,266
246,294
246,267
246,265
247,297
247,284
247,258
247,248
248,285
248,264
248,257
248,272
248,289
248,262
248,277
249,293
249,288
250,275
250,271
250,252
250,255
251,259
251,283
251,279
252,265
252,291
252,292
252,281
253,270
253,272
253,287
253,280
253,292
253,293
253,262
253,283
253,263
254,261
255,281
255,291
256,265
256,295
257,297
257,295
257,278
257,280
258,277
258,294
258,269
258,285
259,292
259,283
259,294
260,286
260,289
261,290
261,280
261,263
262,278
262,272
262,264
262,294
262,263
262,290
262,269
263,292
263,287
263,281
264,272
264,298
265,272
265,286
265,288
266,293
266,271
266,275
266,298
266,285
267,282
267,274
268,276
268,288
268,281
269,296
269,293
270,283
270,274
270,275
270,297
271,286
271,291
271,289
272,298
272,285
272,292
273,289
273,291
273,295
274,284
274,283
274,279
277,278
277,292
277,291
278,299
278,297
278,286
280,296
281,291
282,294
282,299
283,284
283,295
283,298
283,292
283,286
284,292
284,291
284,298
286,290
287,294
287,296
289,293
289,296
291,296
294,299
296,297
297,298
