Node1,Node2
52,84
52,113
53,76
53,158
53,133
53,99
53,220
53,229
53,127
53,226
53,234
54,99
54,150
54,178
54,107
54,64
54,283
54,237
54,79
54,138
55,89
55,264
55,177
55,212
55,146
55,93
56,147
56,134
56,155
56,162
56,63
56,297
56,186
56,127
56,163
57,158
57,164
57,279
57,146
57,91
57,262
57,82
57,187
57,98
58,278
58,86
58,76
58,207
58,143
58,91
58,255
58,68
58,197
58,245
58,292
58,113
59,185
59,65
59,179
59,184
59,140
59,168
59,164
59,152
59,62
59,150
59,61
59,271
59,257
60,148
60,185
60,119
60,257
60,171
60,164
60,262
60,251
60,74
60,67
60,153
60,169
60,109
60,99
60,207
60,166
60,128
61,247
61,273
61,92
61,276
61,182
61,105
62,294
62,282
62,79
62,271
62,257
62,160
62,182
62,67
62,232
62,154
62,91
62,107
63,96
63,68
63,202
63,297
63,134
63,205
63,289
63,246
64,254
64,82
64,83
64,110
64,212
64,150
65,261
65,200
65,111
65,241
65,197
65,179
65,221
65,152
65,275
65,145
65,171
65,253
65,245
65,110
65,175
65,262
66,132
66,135
66,171
66,163
66,182
66,205
66,176
66,198
67,132
67,133
67,109
67,161
67,289
67,168
67,163
67,180
68,251
68,145
68,101
68,265
68,135
68,211
68,184
68,179
68,91
68,290
68,174
68,171
68,152
68,113
69,193
69,267
69,97
69,172
69,126
69,105
69,170
70,163
70,81
70,142
70,104
70,226
70,117
70,80
70,118
70,136
71,138
71,106
71,278
71,235
71,133
71,150
71,101
71,218
71,132
71,264
72,239
72,199
72,263
72,262
72,244
72,210
72,194
72,128
73,136
73,155
73,142
73,150
73,97
73,182
73,75
73,140
73,109
73,119
73,78
73,152
74,90
74,170
74,180
74,239
74,254
74,277
74,208
74,112
75,263
75,115
75,213
75,202
75,162
75,242
75,168
76,122
76,155
76,152
76,114
76,286
76,211
76,164
76,278
76,279
76,148
76,185
76,207
76,188
76,272
76,166
76,198
76,171
76,262
76,217
76,206
76,119
76,263
76,186
76,290
76,196
76,245
76,189
76,197
77,282
77,92
77,107
77,271
77,125
77,174
77,116
78,292
78,262
78,89
78,96
78,282
78,132
78,263
78,165
78,104
78,162
79,207
79,136
79,176
79,171
79,273
79,109
79,206
79,129
79,263
79,231
79,81
79,132
80,121
80,98
80,153
80,259
80,83
80,102
80,97
80,261
81,190
81,180
81,223
81,131
81,109
81,292
81,99
81,166
81,169
81,262
82,207
82,257
82,298
82,164
82,204
82,175
82,281
82,242
82,268
82,171
82,197
82,139
82,290
82,247
83,201
83,105
83,195
83,94
83,180
83,138
83,233
83,177
83,232
84,203
84,160
84,116
84,266
84,202
85,217
85,119
85,196
85,125
85,252
85,150
86,299
86,167
86,191
86,111
86,192
86,97
86,108
86,144
86,164
86,179
87,211
87,244
87,209
87,206
87,292
87,248
87,103
87,152
87,188
88,120
88,217
88,129
88,266
88,132
88,130
88,191
88,201
88,272
88,209
88,107
89,208
89,295
89,130
89,198
90,152
90,167
90,109
90,207
90,91
90,296
90,164
90,246
90,180
90,253
90,258
91,150
91,128
91,122
91,213
91,121
91,260
91,165
91,175
91,99
91,267
92,261
92,285
92,227
92,115
92,164
92,168
92,159
92,176
92,192
92,242
92,103
93,112
93,130
93,203
93,271
93,224
93,160
93,256
94,108
94,175
94,200
94,287
94,282
94,211
94,185
95,247
95,134
95,190
95,211
95,187
95,105
96,280
96,212
96,288
96,290
96,220
96,281
96,259
96,112
97,136
97,228
97,227
97,238
97,256
97,249
98,119
98,103
98,195
98,118
98,194
98,241
98,255
99,105
99,117
99,234
99,150
99,149
99,238
100,189
100,193
100,289
100,136
100,217
100,124
100,184
100,177
100,151
100,194
100,118
101,188
101,250
101,136
101,174
101,288
101,261
101,197
101,199
102,190
102,237
102,210
102,173
102,250
102,201
103,273
103,217
103,207
103,113
103,209
103,219
103,255
103,206
103,222
104,123
104,146
104,161
104,167
104,202
104,229
104,214
105,156
105,121
105,252
106,161
106,207
106,235
106,193
106,170
106,127
106,169
106,213
106,149
106,183
106,145
107,133
107,234
107,249
107,247
108,299
108,295
108,202
108,110
108,112
108,248
108,225
109,255
109,230
109,181
109,206
109,157
109,144
110,197
110,286
110,207
110,209
110,258
110,128
110,211
110,173
110,270
110,166
110,216
110,296
110,181
111,124
111,122
111,286
111,206
111,262
111,270
111,228
111,244
111,152
111,191
111,164
111,184
111,129
111,221
111,196
111,171
111,179
111,296
112,280
112,236
112,289
112,212
113,163
113,187
113,286
113,179
113,210
113,129
113,172
113,124
113,246
114,285
114,251
114,289
114,127
114,196
114,252
115,185
115,160
115,152
115,211
115,143
115,179
115,166
115,150
115,243
115,245
115,246
115,286
115,168
115,145
115,197
115,263
115,171
115,207
115,238
115,149
115,126
115,191
116,205
116,285
116,207
116,125
116,210
116,236
116,183
116,155
117,163
117,259
117,131
117,282
117,281
117,181
117,243
117,278
117,192
118,183
118,253
118,197
118,137
118,165
118,185
118,193
118,244
118,141
118,129
118,246
118,216
118,148
119,243
119,234
120,255
120,134
120,274
120,124
120,272
120,160
120,126
120,278
120,220
121,223
121,171
121,125
121,262
121,250
121,157
121,233
121,260
121,134
122,223
122,298
122,168
122,270
122,185
122,202
122,203
122,171
122,169
122,197
122,262
122,179
122,250
122,264
122,299
122,164
123,209
123,163
123,258
123,171
123,222
123,213
123,237
123,179
123,175
124,245
124,142
124,195
124,218
125,179
125,269
125,143
125,231
125,182
125,129
125,215
125,174
126,240
126,271
126,283
126,253
126,141
126,231
127,298
127,197
128,290
128,152
128,282
128,203
128,190
128,272
128,181
128,265
128,133
129,264
129,207
129,293
129,263
129,141
129,257
129,131
129,242
129,287
130,281
130,184
130,189
130,154
130,158
130,294
131,275
131,263
131,207
131,238
131,141
131,142
131,221
131,150
131,284
131,251
131,270
131,164
131,157
132,261
132,246
132,275
132,168
133,268
133,280
133,200
133,285
133,214
134,239
134,137
134,195
134,227
135,149
135,186
135,154
135,207
135,292
135,169
135,179
135,232
135,202
135,199
135,188
135,286
135,211
136,195
136,155
136,272
136,159
137,274
137,194
137,140
137,263
137,271
138,261
138,280
138,156
138,233
138,177
138,254
139,192
139,214
139,220
139,248
139,153
139,173
139,265
139,176
139,225
140,233
140,236
140,253
140,234
140,172
140,218
141,147
141,261
141,250
141,258
141,294
141,269
141,143
142,238
142,278
142,216
142,292
142,193
143,168
143,290
143,171
143,169
143,225
143,213
143,192
143,174
143,249
143,166
143,206
143,207
143,181
144,202
144,271
144,211
144,251
144,170
144,296
144,171
144,219
144,157
144,152
144,206
144,270
144,176
145,223
145,196
145,293
145,185
145,262
145,152
145,257
145,242
145,168
145,148
146,287
146,159
146,266
146,237
146,188
146,157
146,281
146,199
147,219
147,175
147,196
147,189
147,148
147,218
147,276
148,251
148,291
148,286
148,262
148,207
148,187
148,185
148,245
148,152
148,232
148,270
148,164
148,206
148,196
148,211
149,264
149,226
149,258
149,160
149,261
149,249
150,189
150,164
150,225
150,229
150,252
151,226
151,277
151,249
151,205
151,284
151,255
151,195
152,211
152,271
152,184
152,224
152,207
152,168
152,188
152,251
152,155
152,164
152,286
152,192
152,220
152,269
152,183
152,187
152,169
152,221
152,191
152,179
152,279
152,166
153,230
153,159
153,211
153,165
153,186
153,282
154,193
154,178
154,180
154,201
154,296
154,248
154,155
155,183
155,200
155,274
155,189
155,175
156,290
156,158
156,189
156,167
156,175
156,226
156,159
157,173
157,181
157,219
157,162
157,228
158,274
158,246
158,188
158,285
158,283
158,265
159,294
159,251
159,246
159,284
159,165
159,199
160,263
160,196
160,174
160,248
160,285
160,183
161,249
161,163
161,267
161,289
161,268
162,235
162,180
162,267
162,207
162,292
162,285
162,172
163,289
163,203
164,276
164,186
164,251
164,174
164,283
164,213
164,286
164,293
164,262
164,232
164,269
164,191
164,179
164,263
164,211
164,257
164,188
165,299
165,201
165,182
165,187
165,291
166,171
166,168
166,272
166,221
166,258
166,240
166,269
166,296
166,284
166,281
167,241
167,214
167,183
167,235
167,218
167,259
168,211
168,286
168,281
168,207
168,249
168,197
168,241
168,290
168,179
168,270
168,184
168,246
168,171
168,293
168,185
168,204
168,188
168,245
168,238
168,251
168,169
169,298
169,184
169,193
169,242
169,246
170,259
170,224
170,249
170,216
170,227
171,211
171,244
171,178
171,270
171,213
171,215
171,193
171,284
171,207
171,179
171,269
171,197
171,290
171,271
171,176
171,216
172,220
172,214
172,222
172,194
172,223
172,256
172,270
173,229
173,291
173,205
173,275
174,290
174,236
174,248
174,298
174,223
175,286
175,287
175,194
175,282
176,288
176,218
176,253
176,277
177,228
177,231
177,178
177,256
177,283
178,269
178,230
179,263
179,231
179,181
179,286
179,262
179,207
179,299
179,271
179,197
179,184
179,270
179,185
179,255
179,257
179,296
179,274
179,196
180,204
180,244
180,189
181,272
181,200
181,211
181,261
181,270
181,232
181,264
181,296
181,227
181,223
182,287
182,299
182,277
182,240
183,226
184,207
184,197
184,231
184,185
184,211
184,232
184,196
184,263
184,299
184,268
184,213
185,298
185,261
185,221
185,188
185,294
185,271
185,232
185,211
185,191
186,232
186,220
186,231
186,208
187,293
187,203
187,224
187,191
187,264
187,241
188,245
188,263
188,207
188,257
188,211
188,278
188,299
188,276
189,267
189,190
189,254
189,226
190,247
190,288
190,236
191,207
191,244
191,278
191,262
191,241
191,279
191,270
191,196
191,263
191,250
191,222
191,245
191,221
191,197
192,274
192,221
192,204
192,238
192,193
192,205
193,299
193,253
193,282
193,296
193,205
193,292
193,197
194,291
194,208
194,283
195,297
196,204
196,245
196,225
196,269
196,207
196,299
196,240
196,221
196,250
196,270
196,263
197,263
197,286
197,211
197,207
197,270
197,290
197,257
197,232
197,264
197,199
198,285
198,266
198,246
198,208
198,212
198,250
198,288
198,236
199,284
199,238
200,237
200,207
200,253
200,232
201,280
201,208
201,251
201,247
202,249
202,273
202,290
203,207
203,293
203,243
203,221
203,263
203,230
203,251
203,296
204,210
204,265
204,286
204,276
204,244
204,268
205,219
205,259
205,238
206,281
206,221
206,207
206,247
207,284
207,211
207,286
207,285
207,217
207,209
207,244
207,221
207,273
207,220
207,293
207,243
207,263
207,290
207,251
207,245
207,269
207,232
207,271
207,270
208,239
208,224
208,273
209,295
209,242
209,231
209,267
209,299
210,260
210,227
210,222
210,235
211,251
211,271
211,281
211,293
211,242
211,255
211,286
211,277
211,263
211,270
211,279
211,299
212,254
212,233
212,273
213,220
213,258
213,272
213,237
214,289
214,262
214,274
215,240
215,252
215,254
215,278
215,258
215,235
215,227
216,244
216,243
216,288
216,225
216,287
217,227
217,282
217,233
217,268
217,286
218,262
218,247
218,240
219,230
219,277
219,267
219,235
219,248
219,268
220,297
221,262
221,251
221,240
221,245
221,232
221,269
221,286
222,275
222,272
222,253
222,288
222,234
223,284
223,264
223,279
223,246
223,270
224,288
224,265
224,236
225,283
225,276
225,277
225,229
225,272
225,273
226,277
226,283
226,231
226,246
227,265
227,229
228,265
228,283
228,233
228,297
228,288
229,254
229,298
229,236
229,287
229,266
230,248
230,262
230,247
231,241
231,283
231,279
232,261
232,245
232,257
232,293
232,263
232,242
233,270
233,295
233,239
234,268
234,277
234,259
235,288
235,291
236,239
236,280
237,258
237,253
237,274
237,255
238,290
238,242
238,246
238,299
238,277
238,260
238,257
238,293
239,265
239,294
239,275
240,294
240,268
240,270
240,251
240,249
241,251
241,297
241,265
241,287
242,260
242,252
242,279
242,299
242,292
242,286
243,281
243,246
244,267
244,281
244,279
245,251
245,269
245,246
245,279
245,291
245,281
246,272
248,278
249,267
250,274
250,259
250,296
250,291
250,287
251,257
251,286
251,263
251,296
252,280
252,260
253,292
254,294
254,291
254,295
254,259
255,296
255,256
256,260
257,269
257,283
257,286
257,293
257,299
258,298
260,291
260,278
260,276
261,297
261,280
262,276
262,282
262,290
262,286
263,286
264,293
265,275
265,272
266,286
266,280
266,282
267,273
268,274
268,283
268,281
269,271
269,292
269,275
269,281
269,276
269,286
269,299
270,286
271,276
271,290
271,286
271,299
272,296
273,294
274,284
275,288
275,297
277,286
277,298
279,286
279,290
280,281
280,298
281,286
281,289
281,292
283,290
284,293
284,291
284,295
284,287
285,293
286,290
287,290
287,294
289,298
290,299
291,296
292,293
293,296
294,298
295,297
